tweet_id,tweet_date,contributor,lat,lon,tweet_url,media_url_1,media_url_2,media_url_3,media_url_4,type,year_built,year_built_ce,prefecture,address,poi,ai_tags
T1444293225993306116,2021-10-02,nabe2nabe,36.1554580000,140.1091710000,https://t.co/soegKyaIxU,https://pbs.twimg.com/media/FAspB11UUAY4nP_.jpg,https://pbs.twimg.com/media/FAspB1_VQAIQ-z8.jpg,https://pbs.twimg.com/media/FAspB28VUAQaze4.jpg,https://pbs.twimg.com/media/FAspB3MVEAYBEiT.jpg,"十九夜塔","寛政四年","1792","茨城県","茨城県つくば市小田","T字路",""
T1444302620072419332,2021-10-02,nouveau_vent_tk,35.6272590000,140.5401940000,https://t.co/tEbXIIlzEs,https://pbs.twimg.com/media/FAsxjhvVcAgPynS.jpg,https://pbs.twimg.com/media/FAsxkiRVgAQlYdO.jpg,,,"十九夜塔","宝永五戊子年","1708","千葉県","千葉県山武郡横芝光町木戸","正光院",""
T1444305387813949445,2021-10-02,kochizufan,36.2204720000,139.4844980000,https://t.co/Wfp4mNj9A8,https://pbs.twimg.com/media/FAs0Er0VkAYsOrX.jpg,,,,"二十二夜塔","天明2年","1782","群馬県","群馬県館林市上三林町","雷光寺墓地",""
T1444305579460026369,2021-10-02,kochizufan,36.2344320000,139.5508070000,https://t.co/NDo9JWr0Wg,https://pbs.twimg.com/media/FAs0PU8VEAAZtLd.jpg,,,,"十九夜塔","明和元年","1764","群馬県","群馬県館林市羽附町","普済寺",""
T1444305795168960517,2021-10-02,kochizufan,36.2353020000,139.5610750000,https://t.co/SSrevTkVQZ,https://pbs.twimg.com/media/FAs0cF6VcAERzhl.jpg,,,,"十九夜塔","文化元年","1804","群馬県","群馬県館林市花山町","富士嶽神社",""
T1444306073108692995,2021-10-02,kochizufan,36.2248170000,139.5777050000,https://t.co/4soiX20nTL,https://pbs.twimg.com/media/FAs0s10UYAAf6AS.jpg,,,,"十九夜塔","宝暦4年","1754","群馬県","群馬県館林市赤生田町","東墓地",""
T1444306255359602688,2021-10-02,nouveau_vent_tk,35.6266360000,140.5371680000,https://t.co/OlR8zBQFPf,https://pbs.twimg.com/media/FAs04F9UYAEORpB.jpg,,,,"十九夜塔","宝暦三癸酉年","1753","千葉県","千葉県山武郡横芝光町木戸","山柄不動院地蔵堂",""
T1444306287278256128,2021-10-02,kochizufan,36.2238520000,139.5806710000,https://t.co/PDEQAlfmmg,https://pbs.twimg.com/media/FAs05QcVEAIKl5s.jpg,,,,"十九夜塔","宝暦2年","1752","群馬県","群馬県館林市赤生田町","渕ノ上釈迦堂",""
T1444306568451739657,2021-10-02,kochizufan,36.2209260000,139.5652270000,https://t.co/sxUOuF4Efk,https://pbs.twimg.com/media/FAs1Jd9VgAAFZrJ.jpg,,,,"二十三夜塔","嘉永2年","1849","群馬県","群馬県館林市赤生田本町","",""
T1444306843606544389,2021-10-02,kochizufan,36.2314460000,139.5789760000,https://t.co/Sk3ISS7r8G,https://pbs.twimg.com/media/FAs1ZgeVQAMEJA3.jpg,,,,"十九夜塔","","","群馬県","群馬県館林市羽附旭町","神明神社",""
T1444643792406016009,2021-10-03,nouveau_vent_tk,35.7692750000,140.2937470000,https://t.co/pdnitAAkPh,https://pbs.twimg.com/media/FAxn3HNVUAgR4GD.jpg,,,,"二十四夜塔","享保六辛丑年","1721","千葉県","千葉県成田市江弁須","妙見山正蔵院",""
T1444655161704529928,2021-10-03,nouveau_vent_tk,35.7604870000,140.2848480000,https://t.co/pdo4woLIRq,https://pbs.twimg.com/media/FAxyNJxVIAM0ZIB.jpg,,,,"二十三夜塔","","","千葉県","千葉県成田市大袋","正栄山大経寺",""
T1444793405813395463,2021-10-04,nagatorowo2,35.6329780000,139.5728930000,https://t.co/5MJX6H29bx,https://pbs.twimg.com/media/FAzv7msUYAMOBJ3.jpg,https://pbs.twimg.com/media/FAzv7nHVEAYLJuL.jpg,,,"二十三夜塔","","","東京都","東京都狛江市元和泉二丁目","高千穂稲荷神社",""
T1444865753514004481,2021-10-04,tsukimachi_low,37.3613914000,138.8824918000,https://t.co/KJ76mNfCje,https://pbs.twimg.com/media/FA0xubSVUAUFU3v.jpg,,,,"二十三夜塔","","","新潟県","新潟県長岡市","白山宮",""
T1445308905144274951,2021-10-05,nagatorowo2,35.6327290000,139.5755910000,https://t.co/ifCKWhCPUk,https://pbs.twimg.com/media/FA7Ewt4VQAA9sp7.jpg,https://pbs.twimg.com/media/FA7EwuiVQAYKCwd.jpg,https://pbs.twimg.com/media/FA7EwxZVEAAyoPE.jpg,,"十七夜塔","寛政九己歳","1797","東京都","東京都狛江市元和泉一丁目","泉龍寺",""
T1445379854900158466,2021-10-05,nabe2nabe,36.0541540000,140.1086940000,https://t.co/YGQ7wh5VUI,https://pbs.twimg.com/media/FA8FTs2XMAQk1_u.jpg,https://pbs.twimg.com/media/FA8FTsyWEA0I58e.jpg,,,"十九夜塔","安政四年","1857","茨城県","茨城県つくば市上原","交差点",""
T1445581310731296774,2021-10-06,tk01k,35.6504525000,138.5408609000,https://t.co/08wYGWQtvE,https://pbs.twimg.com/media/FA-8if-WYAAyOWk.jpg,,,,"二十三夜塔","","","山梨県","山梨県甲府市徳行三丁目","路傍",""
T1445587194001821698,2021-10-06,tk01k,35.6403599000,138.5330030000,https://t.co/CSaoPsipAr,https://pbs.twimg.com/media/FA_B2KeVUAUUSsC.jpg,https://pbs.twimg.com/media/FA_B464VcAcgfq5.jpg,,,"二十三夜塔","安政四年","1857","山梨県","山梨県中巨摩郡昭和町西条新田","正覚寺",""
T1445742149887090691,2021-10-06,nabe2nabe,36.0549210000,140.1119150000,https://t.co/EmztCC0diF,https://pbs.twimg.com/media/FBBO0FmVUAYZvp1.jpg,https://pbs.twimg.com/media/FBBO0FjVkAQ3eFB.jpg,https://pbs.twimg.com/media/FBBO0FhUcAYh0II.jpg,,"十九夜塔","宝永三年","1706","茨城県","茨城県つくば市上原","墓地",""
T1446089555199725568,2021-10-07,nabe2nabe,36.0704550000,140.1116120000,https://t.co/2GacMncO1X,https://pbs.twimg.com/media/FBGKxb1VUAEzMMg.jpg,https://pbs.twimg.com/media/FBGKxb2UUAUa93i.jpg,,,"二十三夜塔","明治三十九年","1906","茨城県","茨城県つくば市小野崎","八坂神社",""
T1446686497977995268,2021-10-09,QqaKko,36.5347330000,140.0612830000,https://t.co/zLyup92bt6,https://pbs.twimg.com/media/FBOpcGnUYAkLB_a.jpg,https://pbs.twimg.com/media/FBOpdZoVkAID-jy.jpg,,,"二十三夜塔","安永九年","1780","栃木県","栃木県芳賀郡市貝町大字赤羽","",""
T1446686799623979016,2021-10-09,QqaKko,36.5347330000,140.0612830000,https://t.co/mJhiS8IuwR,https://pbs.twimg.com/media/FBOpvFYVcAcTT3q.jpg,https://pbs.twimg.com/media/FBOpwMDVIAcapKI.jpg,https://pbs.twimg.com/media/FBOpxrAUYAIx21H.jpg,,"二十三夜塔","","","栃木県","栃木県芳賀郡市貝町大字赤羽","",""
T1447104480500092938,2021-10-10,QqaKko,36.3850550000,139.8217030000,https://t.co/fwLCpZyPUi,https://pbs.twimg.com/media/FBUj0tlVEAUqywK.jpg,https://pbs.twimg.com/media/FBUlyTzUYAQkgcs.jpg,,,"十九夜塔","弘化三年","1846","栃木県","栃木県下野市川中子","川西薬師堂",""
T1447104817780846594,2021-10-10,QqaKko,36.3850550000,139.8217030000,https://t.co/PLy3L8rXbL,https://pbs.twimg.com/media/FBUmJIJUYAIoKAR.jpg,,,,"十九夜塔","文久二年","1862","栃木県","栃木県下野市川中子","川西薬師堂",""
T1447105135159644162,2021-10-10,QqaKko,36.3850550000,139.8217030000,https://t.co/t0J856wP1D,https://pbs.twimg.com/media/FBUmTHkVQAA38qE.jpg,,,,"十九夜塔","","","栃木県","栃木県下野市川中子","川西薬師堂",""
T1447105484415066112,2021-10-10,QqaKko,36.3850550000,139.8217030000,https://t.co/3rPVxuSvOx,https://pbs.twimg.com/media/FBUmoMrVEAMyML6.jpg,https://pbs.twimg.com/media/FBUmvdeVIAQcB-j.jpg,,,"十九夜塔","明治二十三年","1890","栃木県","栃木県下野市川中子","川西薬師堂",""
T1447105739021897728,2021-10-10,QqaKko,36.3850550000,139.8217030000,https://t.co/6foG1U3pH1,https://pbs.twimg.com/media/FBUm0ekVgAAkYZU.jpg,https://pbs.twimg.com/media/FBUm2SMUUAMYk3D.jpg,,,"十九夜塔","明治四十三年","1910","栃木県","栃木県下野市川中子","川西薬師堂",""
T1447149858834452487,2021-10-10,nagatorowo2,35.6273090000,139.5876660000,https://t.co/pK0g2y1xkZ,https://pbs.twimg.com/media/FBVPG6BUUAAQr-U.jpg,https://pbs.twimg.com/media/FBVPG8UUcAIqxGM.jpg,,,"二十三夜塔","天保四己","1833","東京都","東京都狛江市駒井町二丁目","圓住院",""
T1447199056120332289,2021-10-10,strelitziaaugus,37.5440400000,140.0763970000,https://t.co/UCtSRZtZ5M,https://pbs.twimg.com/media/FBV7ZhXVQAYURcp.jpg,,,,"二十六夜塔","寛政4年","1792","福島県","福島県耶麻郡猪苗代町三ツ和村西","新在家観音堂",""
T1447401210529546248,2021-10-11,nouveau_vent_tk,35.7519740000,140.2741050000,https://t.co/ayAK0c2Bw0,https://pbs.twimg.com/media/FBYzmAAVgAEhDix.jpg,https://pbs.twimg.com/media/FBYznzBVgAA2NIZ.jpg,https://pbs.twimg.com/media/FBYzpahUYAEm_wL.jpg,,"二十三夜塔","明治二十八年","1895","千葉県","千葉県印旛郡酒々井町下岩橋","路傍",""
T1447405770778181635,2021-10-11,nouveau_vent_tk,35.7184170000,140.4108040000,https://t.co/O83wBVcrEM,https://pbs.twimg.com/media/FBY30WaVgAIcsoE.jpg,https://pbs.twimg.com/media/FBY313CVIAcNJ2d.jpg,,,"二十三夜塔","元文四未年","1739","千葉県","千葉県山武郡芝山町大台","ゴルフ場",""
T1447407582709104647,2021-10-11,nouveau_vent_tk,35.6983640000,140.4175690000,https://t.co/V6ijQxPW2A,https://pbs.twimg.com/media/FBY5d6NVgAA6N93.jpg,https://pbs.twimg.com/media/FBY5gRKVIAULoiG.jpg,,,"十九夜塔","享和二壬戌年","1802","千葉県","千葉県山武郡芝山町小池","安養院跡墓地",""
T1447418298325352448,2021-10-11,nouveau_vent_tk,35.7385570000,140.4196390000,https://t.co/a2HL7Uuz7R,https://pbs.twimg.com/media/FBZDJE2VcAEBzEY.jpg,https://pbs.twimg.com/media/FBZDMSgUcAI5-06.jpg,https://pbs.twimg.com/media/FBZDPebVEAUaY5o.jpg,,"二十三夜塔","文化四年","1807","千葉県","千葉県山武郡芝山町大里","路傍",""
T1447432635194613765,2021-10-11,komoro,36.3016459000,138.4941777000,https://t.co/IAh74dQ6Yu,https://pbs.twimg.com/media/FBZQT5cVEAIDJ9s.jpg,,,,"十九夜塔","","","長野県","長野県佐久市小田井","",""
T1447766045138190336,2021-10-12,tsukimachi_low,37.1495717000,138.9335772000,https://t.co/nPHLZ3PhOE,https://pbs.twimg.com/media/FBd_iH1VgAEotbB.jpg,,,,"二十三夜塔","","","新潟県","新潟県南魚沼市海士ケ島新田","県道28号脇",""
T1447958172392517638,2021-10-13,tsukimachi_low,37.1024520000,138.8856062000,https://t.co/vocnqz84W6,https://pbs.twimg.com/media/FBguRtjVcAIUpWB.jpg,,,,"二十三夜塔","","","新潟県","新潟県南魚沼市四十日","宗竜寺",""
T1448039596193763329,2021-10-13,tsukimachi_low,37.1546683000,138.9327775000,https://t.co/e7Kr3b47nR,https://pbs.twimg.com/media/FBh4VN_VkAAAiLk.jpg,,,,"二十三夜塔","","","新潟県","新潟県南魚沼市浦佐","鰕島集落開発センター",""
T1448394083416768514,2021-10-14,tsukimachi_low,37.0939784000,138.8746588000,https://t.co/SX9d8EnaA7,https://pbs.twimg.com/media/FBm6vQfVEAMdP7G.jpg,,,,"二十三夜塔","","","新潟県","新潟県南魚沼市野田","晃西寺",""
T1448399749430661121,2021-10-14,tsukimachi_low,37.0990110000,138.8809526000,https://t.co/GsOc3rnA8r,https://pbs.twimg.com/media/FBm_5A8UYAArg1q.jpg,,,,"二十三夜塔","","","新潟県","新潟県南魚沼市北田中","八坂社",""
T1448399810747240450,2021-10-14,tsukimachi_low,37.0990110000,138.8809526000,https://t.co/pkU2bMt1xG,https://pbs.twimg.com/media/FBm_8djUUAIjBH5.jpg,,,,"二十三夜塔","","","新潟県","新潟県南魚沼市北田中","八坂社",""
T1448399850492416001,2021-10-14,tsukimachi_low,37.0990110000,138.8809526000,https://t.co/6dhbdEfA0D,https://pbs.twimg.com/media/FBm_-9BVcAImcpC.jpg,,,,"二十三夜塔","","","新潟県","新潟県南魚沼市北田中","八坂社",""
T1448400030851735552,2021-10-14,tsukimachi_low,37.0990110000,138.8809526000,https://t.co/Vq1zBVRMrQ,https://pbs.twimg.com/media/FBnAJYDUcAMCFaC.jpg,,,,"二十三夜塔","","","新潟県","新潟県南魚沼市北田中","八坂社",""
T1448478751369486336,2021-10-14,tk01k,36.1075660000,139.4030650000,https://t.co/rxG7ft4SXf,https://pbs.twimg.com/media/FBoHtAZXMAAmu2i.jpg,https://pbs.twimg.com/media/FBoHvxvXIAADZOT.jpg,,,"二十二夜塔","文政三年","1820","埼玉県","埼玉県熊谷市中曽根","大日堂",""
T1448478927073124355,2021-10-14,tk01k,36.1075800000,139.4032230000,https://t.co/FDsfK61PdN,https://pbs.twimg.com/media/FBoH3CzWYAAo350.jpg,https://pbs.twimg.com/media/FBoH6ADXEAAbssY.jpg,,,"二十二夜塔","明和三年","1766","埼玉県","埼玉県熊谷市中曽根","大日堂",""
T1448486731993411587,2021-10-14,tk01k,36.1327088000,139.3967411000,https://t.co/1pHGtndwmY,https://pbs.twimg.com/media/FBoO7sYWYAIwqN8.jpg,https://pbs.twimg.com/media/FBoO9vMXoAIyTb_.jpg,https://pbs.twimg.com/media/FBoPARsXIAQHhd5.jpg,,"二十二夜塔","文化九年","1812","埼玉県","埼玉県熊谷市佐谷田","路傍",""
T1448498038083756033,2021-10-14,tk01k,36.1684360000,139.4166800000,https://t.co/eglX71MEp7,https://pbs.twimg.com/media/FBoZSZDX0AAOQEf.jpg,,,,"二十三夜塔","","","埼玉県","埼玉県熊谷市大塚","龍昌寺",""
T1448498393769123840,2021-10-14,tk01k,36.1684450000,139.4170070000,https://t.co/JVwXqp7Hem,https://pbs.twimg.com/media/FBoZkX2WQAM7NBX.jpg,https://pbs.twimg.com/media/FBoZnEBXIAE2YU8.jpg,,,"二十二夜塔","天明元年","1781","埼玉県","埼玉県熊谷市大塚","龍昌寺",""
T1448622377739321359,2021-10-14,nabe2nabe,36.0815260000,140.1011730000,https://t.co/WwxAlteJX9,https://pbs.twimg.com/media/FBqKXj8UYAYrhsx.jpg,https://pbs.twimg.com/media/FBqKXj6VcAA6GcV.jpg,,,"二十三夜塔","寛政十一年","1799","茨城県","茨城県つくば市苅間","八坂神社",""
T1449235500242403328,2021-10-16,QqaKko,36.4520750000,139.8556730000,https://t.co/X1BQYXHkL3,https://pbs.twimg.com/media/FBy3oSyUYAEp4Nn.jpg,,,,"二十三夜塔","","","栃木県","栃木県下野市下古山","",""
T1449337620786409480,2021-10-16,nagatorowo2,35.5835240000,139.6011630000,https://t.co/WiA3AEf3lC,https://pbs.twimg.com/media/FB0U3AaVEAgcR2_.jpg,https://pbs.twimg.com/media/FB0U3BtUcAc_Fpt.jpg,,,"二十三夜塔","平成七年","1995","神奈川県","神奈川県川崎市宮前区馬絹","馬絹神社",""
T1449552553436344327,2021-10-17,nabe2nabe,36.0892620000,140.0895450000,https://t.co/5RPYByhQ4b,https://pbs.twimg.com/media/FB3YT0wVcAAsNKD.jpg,https://pbs.twimg.com/media/FB3YT0xVkAMffev.jpg,,,"十九夜塔","","","茨城県","茨城県つくば市下平塚","鹿島神社",""
T1449553088595980288,2021-10-17,nabe2nabe,36.0888050000,140.0910260000,https://t.co/QpxOuLyIkf,https://pbs.twimg.com/media/FB3Y2TYVcAIjWku.jpg,https://pbs.twimg.com/media/FB3Y2TYUYAIevBv.jpg,,,"十九夜塔","明治七年","1874","茨城県","茨城県つくば市下平塚","西光寺般若院",""
T1449553374882373635,2021-10-17,nabe2nabe,36.0989460000,140.0872330000,https://t.co/e0E7hcyN89,https://pbs.twimg.com/media/FB3ZGiiVUAAXaW-.jpg,https://pbs.twimg.com/media/FB3ZGi_UYAYqr1p.jpg,,,"十九夜塔","享和元年","1801","茨城県","茨城県つくば市西平塚","大杉神社",""
T1449554041906728961,2021-10-17,nabe2nabe,36.1025410000,140.0956040000,https://t.co/nTtkoO4RNE,https://pbs.twimg.com/media/FB3ZtZ3VUAAuH7g.jpg,https://pbs.twimg.com/media/FB3ZtZ0VUAUCf4t.jpg,,,"二十三夜塔","文化六年","1809","茨城県","茨城県つくば市要元猿壁","天神社",""
T1450374029680922637,2021-10-19,nagatorowo2,35.5891210000,139.5344190000,https://t.co/QrMiwfzQZj,https://pbs.twimg.com/media/FCDDdy3VcAIRwIc.jpg,https://pbs.twimg.com/media/FCDDdy1VUAgiJ91.jpg,,,"二十三夜塔","天保十二辛丑年","1841","神奈川県","神奈川県横浜市青葉区美しが丘西二丁目","保木薬師堂",""
T1451757430459682821,2021-10-23,nouveau_vent_tk,35.7931450000,140.3137350000,https://t.co/zJqdc5Gq8x,https://pbs.twimg.com/media/FCWtqO1VkAoz5bP.jpg,https://pbs.twimg.com/media/FCWtrRMVcAIU9E-.jpg,,,"十八夜塔","享和三年","1803","千葉県","千葉県成田市土屋","大宮神社",""
T1451757524529532934,2021-10-23,nouveau_vent_tk,35.7931450000,140.3137350000,https://t.co/3UEWwcJg57,https://pbs.twimg.com/media/FCWts2wVkAEYiND.jpg,https://pbs.twimg.com/media/FCWtt-TVQAQdfDl.jpg,https://pbs.twimg.com/media/FCWtvErUcAY8_Y8.jpg,https://pbs.twimg.com/media/FCWtwrAVcAYyCVK.jpg,"二十三夜塔","安政五年","1858","千葉県","千葉県成田市土屋","大宮神社",""
T1451788868131250177,2021-10-23,nouveau_vent_tk,35.7924950000,140.3179810000,https://t.co/0BExkSQd7o,https://pbs.twimg.com/media/FCXKRc4UUAMav5y.jpg,,,,"十九夜塔","安永三年","1774","千葉県","千葉県成田市土屋","共同墓地",""
T1451788884619055121,2021-10-23,nouveau_vent_tk,35.7924950000,140.3179810000,https://t.co/ZXiAJ5EyTJ,https://pbs.twimg.com/media/FCXKSeAVgAANPcD.jpg,,,,"十九夜塔","文化十一年","1814","千葉県","千葉県成田市土屋","共同墓地",""
T1451868307544412165,2021-10-23,nagatorowo2,35.6295660000,139.6770860000,https://t.co/Rtl6lyz9ro,https://pbs.twimg.com/media/FCYSg3mUcAMQg8H.jpg,https://pbs.twimg.com/media/FCYSg5YVQAg4bTr.jpg,https://pbs.twimg.com/media/FCYSg8hVgAM43Eu.jpg,https://pbs.twimg.com/media/FCYSg_gVEAEZC9t.jpg,"二十三夜塔","寛政六甲寅年","1794","東京都","東京都世田谷区野沢三丁目","野澤山正徳寺鬼子母神堂",""
T1452113432581337089,2021-10-24,QqaKko,36.3551900000,139.4799250000,https://t.co/VSVzX34jcT,https://pbs.twimg.com/media/FCbw-ASUYAIhaCI.jpg,https://pbs.twimg.com/media/FCbxADZVkAU8Djh.jpg,,,"二十二夜塔","天明七年","1787","栃木県","栃木県足利市利保町","持宝院",""
T1452213705844801541,2021-10-24,nouveau_vent_tk,35.7940680000,140.3303490000,https://t.co/QfHGOwyNYo,https://pbs.twimg.com/media/FCdMp-aUcAAnZS6.jpg,,,,"二十六夜塔","寛政十二庚申年","1800","千葉県","千葉県成田市関戸","地蔵堂",""
T1452213724974964739,2021-10-24,nouveau_vent_tk,35.7940680000,140.3303490000,https://t.co/Eu9qkq7dbo,https://pbs.twimg.com/media/FCdMrRAVkAQ8MoK.jpg,,,,"二十三夜塔","","","千葉県","千葉県成田市関戸","地蔵堂",""
T1452221949891923968,2021-10-24,nouveau_vent_tk,35.8539530000,140.2977540000,https://t.co/hotkg4fo1r,https://pbs.twimg.com/media/FCdUKGjUUAENn1_.jpg,,,,"十三夜塔","寛政八辰年","1796","千葉県","千葉県成田市北羽鳥","共同墓地",""
T1452811470324994048,2021-10-26,komoro,36.3134070000,138.4662408000,https://t.co/uB06xNsx3f,https://pbs.twimg.com/media/FClsVUHUcAUy-Qr.jpg,,,,"二十三夜塔","","","長野県","長野県小諸市大字平原","光明寺",""
T1453544024845914114,2021-10-28,tk01k,35.6083727000,139.1809131000,https://t.co/8lEH8gF3wG,https://pbs.twimg.com/media/FCwGlikUcAUgXMQ.jpg,,,,"二十三夜塔","","","神奈川県","神奈川県相模原市緑区日連","路傍",""
T1453941079351300103,2021-10-29,komoro,36.3303528000,138.4244069000,https://t.co/3jq0jglM4M,https://pbs.twimg.com/media/FC1vtMLaAAAXr43.jpg,,,,"二十三夜塔","","","長野県","長野県小諸市田町一丁目","尊立寺",""
T1454339683291308032,2021-10-30,QqaKko,36.3582940000,139.8844110000,https://t.co/Hme8nH6nqb,https://pbs.twimg.com/media/FC7Y8bragAA1Z7t.jpg,https://pbs.twimg.com/media/FC7Y-Y6aQAASHsa.jpg,,,"二十三夜塔","享和三年","1803","栃木県","栃木県下野市絹板","百体観音菩薩像堂",""
T1454339688462913537,2021-10-30,QqaKko,36.3582940000,139.8844110000,https://t.co/jJE5llvTdU,https://pbs.twimg.com/media/FC7ZKvUakAATMHA.jpg,https://pbs.twimg.com/media/FC7ZMc8aMAEthVS.jpg,,,"十九夜塔","文政十二年","1829","栃木県","栃木県下野市絹板","百体観音菩薩像堂",""
T1454339693407997954,2021-10-30,QqaKko,36.3582940000,139.8844110000,https://t.co/bbiCEgubNq,https://pbs.twimg.com/media/FC7ZSF1aIAA1xTQ.jpg,https://pbs.twimg.com/media/FC7ZTgYacAAIxxs.jpg,,,"十九夜塔","文久元年","1861","栃木県","栃木県下野市絹板","百体観音菩薩像堂",""
T1454339699250589701,2021-10-30,QqaKko,36.3582940000,139.8844110000,https://t.co/pGqU7uOEqW,https://pbs.twimg.com/media/FC7ZY0LaMAAsNvq.jpg,https://pbs.twimg.com/media/FC7ZaqZaUAAJAHu.jpg,https://pbs.twimg.com/media/FC7ZcGIaQAAAzVt.jpg,,"十九夜塔","明治十五年","1882","栃木県","栃木県下野市絹板","百体観音菩薩像堂",""
T1454339704237658114,2021-10-30,QqaKko,36.3582940000,139.8844110000,https://t.co/MuDcbWGGQb,https://pbs.twimg.com/media/FC7Zh9GaAAAUrGR.jpg,https://pbs.twimg.com/media/FC7Zl6BagAAUQLe.jpg,,,"十九夜塔","明治三十一年","1898","栃木県","栃木県下野市絹板","百体観音菩薩像堂",""
T1454587476161404933,2021-10-31,akaiteto,40.2664442000,140.5526139000,https://t.co/j5m0pslHBM,https://pbs.twimg.com/media/FC-7mDiaIAA5l8a.jpg,,,,"二十三夜塔","","","秋田県","秋田県大館市中神明町","大館神明社",""
T1454742559666757637,2021-10-31,_mamehito_,37.9324087000,140.6801750000,https://t.co/zYbWmGcHKX,https://pbs.twimg.com/media/FDBIpNFaUAAhRH5.jpg,,,,"二十三夜塔","明治十四年","1881","宮城県","宮城県伊具郡丸森町","",""
T1454753520825995266,2021-10-31,QqaKko,36.5439880000,139.9425270000,https://t.co/RukyDknBSY,https://pbs.twimg.com/media/FDBR7AcaUAEcy3o.jpg,https://pbs.twimg.com/media/FDBR8ubacAAxZOn.jpg,,,"二十三夜塔","寛政六年","1794","栃木県","栃木県宇都宮市石井町","辰街道沿い",""
T1454753527549476867,2021-10-31,QqaKko,36.5439880000,139.9425270000,https://t.co/z4TKfJSvSp,https://pbs.twimg.com/media/FDBSIZraUAA9LVB.jpg,https://pbs.twimg.com/media/FDBSKKKaMAIzjno.jpg,,,"二十三夜塔","文化十三年","1816","栃木県","栃木県宇都宮市石井町","辰街道沿い",""
T1455767283754696704,2021-11-03,QqaKko,36.3649860000,139.8834790000,https://t.co/J38UVvBsTA,https://pbs.twimg.com/media/FDPrkeHagAAXbW6.jpg,https://pbs.twimg.com/media/FDPrl0UaIAEftUP.jpg,,,"十八夜塔","明治三十五年","1902","栃木県","栃木県下野市下坪山","公民館",""
T1455767291606429700,2021-11-03,QqaKko,36.3649860000,139.8834790000,https://t.co/MMpf6ix84m,https://pbs.twimg.com/media/FDPsPW4aUAA29CE.jpg,,,,"十九夜塔","元文三年","1738","栃木県","栃木県下野市下坪山","公民館",""
T1455767297881088003,2021-11-03,QqaKko,36.3649860000,139.8834790000,https://t.co/NVBVnoHOXI,https://pbs.twimg.com/media/FDPsVihaUAAqrKv.jpg,https://pbs.twimg.com/media/FDPsWvgaUAA0lU0.jpg,,,"十九夜塔","天保六年","1835","栃木県","栃木県下野市下坪山","公民館",""
T1455906468641710103,2021-11-03,strelitziaaugus,37.3077100000,140.5832020000,https://t.co/2MpWGQ9nyG,https://pbs.twimg.com/media/FDRqvk0aAAAbRGF.jpg,,,,"七夜待塔","","","福島県","福島県田村郡小野町小戸神日向","東堂山満福寺",""
T1456091353654325252,2021-11-04,tk01k,36.1084845000,139.4667494000,https://t.co/TOAWGmJVvu,https://pbs.twimg.com/media/FDUTXjOXIAYBBwC.jpg,,,,"二十三夜塔","","","埼玉県","埼玉県鴻巣市下忍","千手院",""
T1456100099243720704,2021-11-04,tk01k,36.1330560000,139.4899840000,https://t.co/RD4Ld6P4nX,https://pbs.twimg.com/media/FDUbUpdWEAU_FVH.jpg,,,,"二十二夜塔","寛政七年","1795","埼玉県","埼玉県行田市大字長野","成就院",""
T1456103890382774274,2021-11-04,tk01k,36.1378644000,139.4988112000,https://t.co/oGLApAbRzJ,https://pbs.twimg.com/media/FDUexTTX0Akl3h5.jpg,,,,"二十二夜塔","明和八年","1771","埼玉県","埼玉県行田市大字小針","神仙寺",""
T1456608822072545299,2021-11-05,wil_397,35.7931450000,140.2278250000,https://t.co/Ut5OVvAXOS,https://pbs.twimg.com/media/FDbnzRqagAA3B8C.jpg,https://pbs.twimg.com/media/FDbou26agAApaRx.jpg,https://pbs.twimg.com/media/FDbovXtagAIDGTx.jpg,https://pbs.twimg.com/media/FDbo5jBaMAAYmqq.jpg,"十九夜塔","享保五年","1720","千葉県","千葉県印西市吉高","墓地",""
T1456610674386243592,2021-11-05,wil_397,35.7931450000,140.2278250000,https://t.co/LgrTeZbywa,https://pbs.twimg.com/media/FDbriCJagAAxjQA.jpg,https://pbs.twimg.com/media/FDbrkOXaAAAGVeN.jpg,https://pbs.twimg.com/media/FDbroHKaAAArQYx.jpg,,"十九夜塔","正徳元年","1711","千葉県","千葉県印西市吉高","墓地",""
T1456613741823332360,2021-11-05,wil_397,35.7931450000,140.2278250000,https://t.co/F3KTlBFixr,https://pbs.twimg.com/media/FDbuDl_akAc9nQ2.jpg,https://pbs.twimg.com/media/FDbuFqFaMAAODOU.jpg,https://pbs.twimg.com/media/FDbuLKyaMAE8Y1V.jpg,https://pbs.twimg.com/media/FDbuLtracAE5_jq.jpg,"二十三夜塔","","","千葉県","千葉県印西市吉高","墓地",""
T1456636356210298889,2021-11-05,wil_397,35.7894910000,140.2149610000,https://t.co/JGk11hvbuK,https://pbs.twimg.com/media/FDcCkvTacAE_EjV.jpg,,,,"十九夜塔","明和元年","1764","千葉県","千葉県印西市松虫","松虫寺",""
T1456638422722830340,2021-11-06,wil_397,35.7894910000,140.2149610000,https://t.co/cSBGI0suR0,https://pbs.twimg.com/media/FDcE2vTaIAErCDM.jpg,https://pbs.twimg.com/media/FDcE3KIaUAAJbZ-.jpg,https://pbs.twimg.com/media/FDcE3yhacAAXH0W.jpg,https://pbs.twimg.com/media/FDcE6CPacAANnr6.jpg,"十七夜塔","延享四年","1747","千葉県","千葉県印西市松虫","松虫寺",""
